6.190872192382812500e-01
6.071874499320983887e-01
5.952139496803283691e-01
5.935174822807312012e-01
5.984618067741394043e-01
6.035534739494323730e-01
6.090424060821533203e-01
6.102321147918701172e-01
6.002635955810546875e-01
6.057994365692138672e-01
5.981903672218322754e-01
5.900437831878662109e-01
6.109879612922668457e-01
6.153919100761413574e-01
6.006666421890258789e-01
6.045582294464111328e-01
5.928316712379455566e-01
6.116275191307067871e-01
6.069583296775817871e-01
5.894466638565063477e-01
6.081870794296264648e-01
5.968749523162841797e-01
5.983443856239318848e-01
5.940082073211669922e-01
5.999313592910766602e-01
5.974352359771728516e-01
5.882686376571655273e-01
6.122093796730041504e-01
5.940859317779541016e-01
5.996010899543762207e-01
6.048492789268493652e-01
5.926308035850524902e-01
6.106084585189819336e-01
5.937244892120361328e-01
5.927241444587707520e-01
5.836352705955505371e-01
5.930697917938232422e-01
6.145130991935729980e-01
6.067110896110534668e-01
6.064430475234985352e-01
6.080147624015808105e-01
5.932325124740600586e-01
5.960130095481872559e-01
6.022533774375915527e-01
5.983275771141052246e-01
5.761842131614685059e-01
6.152029037475585938e-01
6.075655221939086914e-01
6.023579835891723633e-01
6.096937060356140137e-01
5.882552862167358398e-01
5.877451300621032715e-01
6.098509430885314941e-01
6.051142811775207520e-01
5.903076529502868652e-01
5.935218334197998047e-01
6.087837815284729004e-01
5.894036889076232910e-01
5.928815007209777832e-01
5.801395773887634277e-01
5.947709679603576660e-01
5.984668135643005371e-01
5.958138108253479004e-01
5.932655930519104004e-01
5.936787724494934082e-01
5.908287763595581055e-01
6.188895702362060547e-01
5.893942117691040039e-01
6.099458932876586914e-01
6.066291332244873047e-01
5.960084199905395508e-01
5.864131450653076172e-01
5.874802470207214355e-01
6.060597300529479980e-01
6.006848216056823730e-01
5.902031660079956055e-01
6.115505695343017578e-01
5.949245691299438477e-01
6.074579954147338867e-01
6.022623777389526367e-01
6.009701490402221680e-01
5.959777832031250000e-01
6.137616038322448730e-01
5.918784141540527344e-01
5.948951840400695801e-01
5.958870649337768555e-01
6.006832122802734375e-01
5.946396589279174805e-01
5.922446846961975098e-01
5.968757271766662598e-01
5.972681045532226562e-01
5.957796573638916016e-01
5.886116027832031250e-01
6.230738759040832520e-01
5.998699069023132324e-01
6.143592000007629395e-01
5.843235254287719727e-01
5.832414031028747559e-01
5.793190598487854004e-01
5.993896722793579102e-01
