7.975851893424987793e-01,-1.981554776430130005e-01
8.001158237457275391e-01,-2.018309086561203003e-01
8.324501514434814453e-01,-2.086579948663711548e-01
8.137660026550292969e-01,-2.048550695180892944e-01
8.020613193511962891e-01,-2.012078315019607544e-01
7.835840582847595215e-01,-1.965640187263488770e-01
8.224579691886901855e-01,-2.035818248987197876e-01
7.898644804954528809e-01,-1.994035542011260986e-01
8.009801506996154785e-01,-1.994791626930236816e-01
8.258634805679321289e-01,-2.049435824155807495e-01
8.082965016365051270e-01,-2.024637460708618164e-01
7.886385917663574219e-01,-1.979778259992599487e-01
8.236896395683288574e-01,-2.053249925374984741e-01
7.793771028518676758e-01,-1.921900659799575806e-01
8.147368431091308594e-01,-2.060615122318267822e-01
8.036345839500427246e-01,-2.008899301290512085e-01
7.991088032722473145e-01,-1.990777850151062012e-01
8.015820980072021484e-01,-2.012121528387069702e-01
7.719446420669555664e-01,-1.905144602060317993e-01
7.864934802055358887e-01,-1.974272131919860840e-01
7.801929712295532227e-01,-1.951125264167785645e-01
8.283622264862060547e-01,-2.087597995996475220e-01
8.035696148872375488e-01,-2.010695487260818481e-01
8.167507648468017578e-01,-2.056332826614379883e-01
8.192481398582458496e-01,-2.043115794658660889e-01
7.987866997718811035e-01,-1.991865932941436768e-01
7.700054645538330078e-01,-1.900907009840011597e-01
8.019698262214660645e-01,-2.002402544021606445e-01
7.670100927352905273e-01,-1.932514011859893799e-01
7.721520066261291504e-01,-1.923555582761764526e-01
8.216483592987060547e-01,-2.068997323513031006e-01
8.301806449890136719e-01,-2.098361849784851074e-01
7.924758195877075195e-01,-1.947881877422332764e-01
8.158262968063354492e-01,-2.051127851009368896e-01
8.262106180191040039e-01,-2.078351527452468872e-01
8.069679141044616699e-01,-2.021937221288681030e-01
7.776505351066589355e-01,-1.961090117692947388e-01
7.909504771232604980e-01,-1.947642564773559570e-01
7.762366533279418945e-01,-1.906082034111022949e-01
7.838209867477416992e-01,-1.963710486888885498e-01
8.286398649215698242e-01,-2.079248279333114624e-01
7.967630028724670410e-01,-2.001154124736785889e-01
7.783687114715576172e-01,-1.966447532176971436e-01
7.930984497070312500e-01,-1.970625966787338257e-01
8.135565519332885742e-01,-2.047561407089233398e-01
8.241694569587707520e-01,-2.110350281000137329e-01
7.999374866485595703e-01,-1.988470405340194702e-01
8.071351051330566406e-01,-2.038255333900451660e-01
7.973712682723999023e-01,-1.981019824743270874e-01
8.114718198776245117e-01,-2.026466429233551025e-01
8.050165176391601562e-01,-1.976238340139389038e-01
8.212590813636779785e-01,-2.064394056797027588e-01
8.229297995567321777e-01,-2.064690440893173218e-01
7.621700167655944824e-01,-1.909326016902923584e-01
8.058324456214904785e-01,-2.019033432006835938e-01
8.196540474891662598e-01,-2.064064741134643555e-01
8.315504789352416992e-01,-2.081575989723205566e-01
7.786888480186462402e-01,-1.952518522739410400e-01
8.098354935646057129e-01,-2.031024545431137085e-01
8.093925118446350098e-01,-2.042778432369232178e-01
8.114225268363952637e-01,-2.007406949996948242e-01
7.966868877410888672e-01,-2.015040814876556396e-01
8.269989490509033203e-01,-2.095543593168258667e-01
8.101100921630859375e-01,-2.025026232004165649e-01
8.228819370269775391e-01,-2.090360373258590698e-01
8.151645660400390625e-01,-2.044639885425567627e-01
8.286065459251403809e-01,-2.063239961862564087e-01
7.649536132812500000e-01,-1.929295361042022705e-01
8.193313479423522949e-01,-2.029940634965896606e-01
8.069012761116027832e-01,-2.037841528654098511e-01
7.914196252822875977e-01,-1.999425590038299561e-01
8.074653744697570801e-01,-2.032725214958190918e-01
7.953968048095703125e-01,-1.985625773668289185e-01
7.867810726165771484e-01,-1.976207345724105835e-01
8.043214082717895508e-01,-2.002040743827819824e-01
7.919580936431884766e-01,-1.980342119932174683e-01
8.006687760353088379e-01,-1.975722759962081909e-01
8.060997128486633301e-01,-2.016865462064743042e-01
8.009434342384338379e-01,-1.985853463411331177e-01
8.657849431037902832e-01,-2.171379327774047852e-01
7.866140007972717285e-01,-1.982436478137969971e-01
8.123729228973388672e-01,-2.035284936428070068e-01
8.129876255989074707e-01,-2.013407945632934570e-01
7.820661664009094238e-01,-1.944164037704467773e-01
8.306164145469665527e-01,-2.105127573013305664e-01
7.951072454452514648e-01,-1.997348070144653320e-01
8.227861523628234863e-01,-2.058594673871994019e-01
8.097877502441406250e-01,-2.055255472660064697e-01
7.703832983970642090e-01,-1.927583366632461548e-01
8.131630420684814453e-01,-2.057417482137680054e-01
8.001201748847961426e-01,-2.004629075527191162e-01
8.194897770881652832e-01,-2.044781446456909180e-01
8.028300404548645020e-01,-2.017361521720886230e-01
7.856234908103942871e-01,-1.952727586030960083e-01
8.104387521743774414e-01,-2.038391828536987305e-01
8.238622546195983887e-01,-2.054898142814636230e-01
7.769346833229064941e-01,-1.951692253351211548e-01
8.047126531600952148e-01,-2.022634595632553101e-01
7.913851141929626465e-01,-1.989315152168273926e-01
7.747758626937866211e-01,-1.954309344291687012e-01
