1.205805420875549316e+00,2.830119132995605469e+00
7.202295660972595215e-01,3.244047641754150391e+00
9.973813891410827637e-01,3.017896413803100586e+00
1.045975565910339355e+00,3.063082695007324219e+00
8.005540966987609863e-01,3.254276990890502930e+00
1.147936820983886719e+00,2.823768615722656250e+00
1.069234132766723633e+00,3.366515874862670898e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.382829666137695312e-01,2.916366100311279297e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.940137386322021484e-01,3.417391777038574219e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.235287308692932129e-01,2.977555036544799805e+00
7.412000894546508789e-01,3.178652524948120117e+00
9.279314279556274414e-01,3.500187397003173828e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.012611627578735352e+00,2.886307477951049805e+00
8.218081593513488770e-01,3.348347187042236328e+00
1.285290241241455078e+00,2.951631546020507812e+00
1.138385295867919922e+00,3.088243961334228516e+00
9.234123826026916504e-01,3.093461513519287109e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.487628698348999023e-01,3.052117824554443359e+00
9.232233166694641113e-01,2.936028957366943359e+00
7.349300384521484375e-01,3.128206729888916016e+00
1.334199190139770508e+00,2.669755220413208008e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.103940010070800781e+00,2.951092958450317383e+00
6.989320516586303711e-01,3.312828779220581055e+00
9.409147500991821289e-01,3.086334466934204102e+00
1.160766005516052246e+00,2.954019308090209961e+00
1.095094919204711914e+00,3.271752834320068359e+00
9.419587850570678711e-01,3.187925100326538086e+00
1.081351280212402344e+00,3.050568103790283203e+00
8.415533900260925293e-01,3.047926187515258789e+00
7.493209838867187500e-01,3.067836761474609375e+00
1.008117079734802246e+00,2.971842527389526367e+00
9.899149537086486816e-01,3.169887542724609375e+00
1.004091024398803711e+00,2.775142431259155273e+00
1.078133821487426758e+00,2.963520288467407227e+00
1.062212347984313965e+00,2.835501670837402344e+00
1.012703299522399902e+00,3.409058332443237305e+00
1.158516883850097656e+00,3.240639209747314453e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
5.870783329010009766e-01,3.588086843490600586e+00
7.987390160560607910e-01,3.050013542175292969e+00
9.626802206039428711e-01,3.164907932281494141e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.767072319984436035e-01,3.193029403686523438e+00
9.614875912666320801e-01,3.044356822967529297e+00
1.010501384735107422e+00,3.178420305252075195e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.035670995712280273e+00,2.860349893569946289e+00
7.614361643791198730e-01,3.644359827041625977e+00
1.108807325363159180e+00,2.873639822006225586e+00
8.681793808937072754e-01,3.033722400665283203e+00
1.170673489570617676e+00,3.024890184402465820e+00
9.251511096954345703e-01,2.794740200042724609e+00
9.828214049339294434e-01,3.367868185043334961e+00
1.092774987220764160e+00,2.781404018402099609e+00
6.014905571937561035e-01,3.336648225784301758e+00
1.051006913185119629e+00,2.908954381942749023e+00
9.777598381042480469e-01,3.221715927124023438e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.947939276695251465e-01,2.951422214508056641e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.278400897979736328e-01,3.141662597656250000e+00
7.835615277290344238e-01,3.545654296875000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.858044147491455078e-01,3.271068334579467773e+00
8.066961169242858887e-01,2.973016500473022461e+00
9.135537147521972656e-01,3.248763561248779297e+00
9.327785372734069824e-01,3.168585777282714844e+00
8.121039271354675293e-01,3.032953500747680664e+00
8.813447356224060059e-01,3.059283494949340820e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.612569808959960938e-01,2.845980882644653320e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.169958829879760742e+00,3.326183080673217773e+00
8.624030947685241699e-01,3.037006616592407227e+00
1.049477696418762207e+00,3.152746677398681641e+00
8.138381838798522949e-01,3.069944858551025391e+00
1.127329349517822266e+00,3.095789432525634766e+00
6.275883316993713379e-01,3.170229673385620117e+00
9.442710280418395996e-01,2.779302358627319336e+00
1.048776030540466309e+00,2.730527162551879883e+00
8.777499198913574219e-01,2.895671844482421875e+00
