1.091686129570007324e+00,2.854376077651977539e+00
9.248743653297424316e-01,3.155645370483398438e+00
9.450954198837280273e-01,2.828728437423706055e+00
8.891536593437194824e-01,3.243310213088989258e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.044038653373718262e+00,2.779417991638183594e+00
1.020895123481750488e+00,2.908946752548217773e+00
1.025955557823181152e+00,2.964961528778076172e+00
9.865824580192565918e-01,3.077647209167480469e+00
1.079620122909545898e+00,3.002200365066528320e+00
1.034588575363159180e+00,2.917732238769531250e+00
1.130594253540039062e+00,3.031561136245727539e+00
1.006352066993713379e+00,2.851406574249267578e+00
9.767668843269348145e-01,2.887797355651855469e+00
9.070693254470825195e-01,2.849182605743408203e+00
9.823544621467590332e-01,2.976154327392578125e+00
9.783598184585571289e-01,2.987495183944702148e+00
8.873061537742614746e-01,3.079274177551269531e+00
9.699566960334777832e-01,2.977578401565551758e+00
9.586170911788940430e-01,2.920410633087158203e+00
1.020642518997192383e+00,2.879308700561523438e+00
1.039897561073303223e+00,2.813556671142578125e+00
1.074068069458007812e+00,3.015268087387084961e+00
9.219055175781250000e-01,2.947116851806640625e+00
1.048390626907348633e+00,3.161517858505249023e+00
9.699748754501342773e-01,2.915411233901977539e+00
1.015110850334167480e+00,3.013897418975830078e+00
1.002100586891174316e+00,2.864396810531616211e+00
1.050471186637878418e+00,2.983746528625488281e+00
9.890932440757751465e-01,2.928089857101440430e+00
1.055449604988098145e+00,2.988078117370605469e+00
8.961541056632995605e-01,3.123781204223632812e+00
9.349709153175354004e-01,3.208523511886596680e+00
1.052158594131469727e+00,2.976400136947631836e+00
1.097231149673461914e+00,2.819967269897460938e+00
1.030350685119628906e+00,2.887799024581909180e+00
1.028046011924743652e+00,3.043148279190063477e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.063511013984680176e+00,3.097327947616577148e+00
8.907788991928100586e-01,3.069186210632324219e+00
8.263872861862182617e-01,3.083760261535644531e+00
1.055028319358825684e+00,2.924522161483764648e+00
9.193688035011291504e-01,3.021480083465576172e+00
9.018033146858215332e-01,3.085273027420043945e+00
9.203546047210693359e-01,3.013247251510620117e+00
1.063416123390197754e+00,3.027312040328979492e+00
1.152184963226318359e+00,2.623774528503417969e+00
1.035328030586242676e+00,2.984482049942016602e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.746745824813842773e-01,3.205977916717529297e+00
1.061683893203735352e+00,2.898997545242309570e+00
9.860091805458068848e-01,2.973156452178955078e+00
1.078494429588317871e+00,2.882853507995605469e+00
1.128955483436584473e+00,2.639274597167968750e+00
9.549875855445861816e-01,3.143855094909667969e+00
1.210655212402343750e+00,2.809906244277954102e+00
1.041410207748413086e+00,2.910251617431640625e+00
9.319651722908020020e-01,3.046728610992431641e+00
9.338285326957702637e-01,3.161320686340332031e+00
9.987255334854125977e-01,3.058555126190185547e+00
1.029124379158020020e+00,2.900007486343383789e+00
8.854115009307861328e-01,3.016329288482666016e+00
8.868803977966308594e-01,3.047340631484985352e+00
1.112620711326599121e+00,2.994482755661010742e+00
8.462181687355041504e-01,2.999217748641967773e+00
9.473538398742675781e-01,3.043348312377929688e+00
1.075409650802612305e+00,2.973598480224609375e+00
1.026677608489990234e+00,3.010628938674926758e+00
1.074869275093078613e+00,2.997921466827392578e+00
9.457194805145263672e-01,3.170011043548583984e+00
1.017170310020446777e+00,3.050351142883300781e+00
9.669892191886901855e-01,3.013851404190063477e+00
1.038993835449218750e+00,2.827737569808959961e+00
1.119882464408874512e+00,2.830497503280639648e+00
9.038839936256408691e-01,3.075997591018676758e+00
9.867383837699890137e-01,2.978986978530883789e+00
8.958104252815246582e-01,3.033799409866333008e+00
1.051239371299743652e+00,2.898904085159301758e+00
1.004127264022827148e+00,2.870443820953369141e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.171982884407043457e+00,2.980650186538696289e+00
8.884718418121337891e-01,3.031804800033569336e+00
1.119812011718750000e+00,2.828343629837036133e+00
9.954205155372619629e-01,2.998030662536621094e+00
1.036999702453613281e+00,2.891501188278198242e+00
1.098205327987670898e+00,2.924742937088012695e+00
8.185446262359619141e-01,3.175559520721435547e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.868401885032653809e-01,2.885184049606323242e+00
1.005018472671508789e+00,2.965231180191040039e+00
1.065493822097778320e+00,3.037142992019653320e+00
1.018977284431457520e+00,3.004507541656494141e+00
1.120907902717590332e+00,2.995836734771728516e+00
8.484084606170654297e-01,3.095447301864624023e+00
1.062317371368408203e+00,2.998799085617065430e+00
1.058414459228515625e+00,3.087119579315185547e+00
8.738779425621032715e-01,3.101072072982788086e+00
8.358591198921203613e-01,3.177995681762695312e+00
0.000000000000000000e+00,0.000000000000000000e+00
