1.089538574218750000e+00,2.944712638854980469e+00
8.534463644027709961e-01,3.144897937774658203e+00
9.752097725868225098e-01,3.016255140304565430e+00
9.906612038612365723e-01,3.062333106994628906e+00
9.320691227912902832e-01,3.116331338882446289e+00
1.038677573204040527e+00,2.988434791564941406e+00
1.011600613594055176e+00,3.232092857360839844e+00
9.349337220191955566e-01,3.068384885787963867e+00
9.855272173881530762e-01,2.992194414138793945e+00
9.575215578079223633e-01,2.918021678924560547e+00
1.108376502990722656e+00,3.163271188735961914e+00
9.028351902961730957e-01,3.220153093338012695e+00
9.222376346588134766e-01,3.094990491867065430e+00
9.432293772697448730e-01,3.047783851623535156e+00
9.408801794052124023e-01,3.006213903427124023e+00
8.892620205879211426e-01,3.100170373916625977e+00
9.373881816864013672e-01,3.255038976669311523e+00
9.659368991851806641e-01,2.937469720840454102e+00
1.135975480079650879e+00,2.794392585754394531e+00
9.310535192489624023e-01,3.070178270339965820e+00
9.684986472129821777e-01,3.015172481536865234e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.735540151596069336e-01,2.973360776901245117e+00
9.180979132652282715e-01,3.127916336059570312e+00
1.134514451026916504e+00,3.060660600662231445e+00
1.052448630332946777e+00,3.092817068099975586e+00
9.489439129829406738e-01,3.061972618103027344e+00
1.101654410362243652e+00,2.959668636322021484e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.376700520515441895e-01,3.024463176727294922e+00
9.746828675270080566e-01,2.962721347808837891e+00
8.753772377967834473e-01,3.040859937667846680e+00
1.160667777061462402e+00,2.867088317871093750e+00
9.751667976379394531e-01,2.974828958511352539e+00
1.033323884010314941e+00,3.008241653442382812e+00
8.374365568161010742e-01,3.159713506698608398e+00
9.395616054534912109e-01,3.071293592453002930e+00
1.054689407348632812e+00,3.016438245773315430e+00
1.045763015747070312e+00,3.132665395736694336e+00
9.368946552276611328e-01,3.117255210876464844e+00
1.026085853576660156e+00,3.046759128570556641e+00
9.177804589271545410e-01,2.981527566909790039e+00
8.663976788520812988e-01,3.051244258880615234e+00
9.686021208763122559e-01,3.003525257110595703e+00
9.898979663848876953e-01,3.104938507080078125e+00
9.937956333160400391e-01,2.927702188491821289e+00
1.046006917953491211e+00,2.984620094299316406e+00
9.994000196456909180e-01,2.998482227325439453e+00
9.944401383399963379e-01,3.246294498443603516e+00
1.054095387458801270e+00,3.137410402297973633e+00
1.128935217857360840e+00,3.056056976318359375e+00
1.003302335739135742e+00,3.046442508697509766e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.920451164245605469e-01,3.222808122634887695e+00
8.859096765518188477e-01,3.031165122985839844e+00
9.670270085334777832e-01,3.105721950531005859e+00
9.485000967979431152e-01,3.017674207687377930e+00
9.748533964157104492e-01,3.074801445007324219e+00
8.653578162193298340e-01,3.114403247833251953e+00
9.814980626106262207e-01,3.035586833953857422e+00
1.003684282302856445e+00,3.113344669342041016e+00
9.659836888313293457e-01,3.005573511123657227e+00
9.964625835418701172e-01,2.948833942413330078e+00
8.715806007385253906e-01,3.317239761352539062e+00
1.020696997642517090e+00,3.025350093841552734e+00
9.286512136459350586e-01,3.011568069458007812e+00
0.000000000000000000e+00,0.000000000000000000e+00
9.449696540832519531e-01,2.918164491653442383e+00
9.814361333847045898e-01,3.195334911346435547e+00
0.000000000000000000e+00,0.000000000000000000e+00
8.185843825340270996e-01,3.119283676147460938e+00
1.002410888671875000e+00,2.998322248458862305e+00
9.939367175102233887e-01,3.059615135192871094e+00
8.983344435691833496e-01,3.085386276245117188e+00
1.158307790756225586e+00,3.002728939056396484e+00
9.306515455245971680e-01,2.995895147323608398e+00
9.800797104835510254e-01,2.974671363830566406e+00
9.209315180778503418e-01,3.076078653335571289e+00
9.020944833755493164e-01,3.266316890716552734e+00
9.605191349983215332e-01,3.228017807006835938e+00
9.373443722724914551e-01,3.163285255432128906e+00
8.985024690628051758e-01,3.001852512359619141e+00
9.419763088226318359e-01,3.102214097976684570e+00
9.438319206237792969e-01,3.094586133956909180e+00
8.920724391937255859e-01,2.976557731628417969e+00
9.297181367874145508e-01,3.062621831893920898e+00
1.069691777229309082e+00,3.037073373794555664e+00
1.006278038024902344e+00,3.011348485946655273e+00
9.565349817276000977e-01,2.943150281906127930e+00
7.664546966552734375e-01,3.187150478363037109e+00
9.737384915351867676e-01,3.050419092178344727e+00
1.081647038459777832e+00,3.224236965179443359e+00
9.370721578598022461e-01,3.025558948516845703e+00
1.022358179092407227e+00,3.066264867782592773e+00
9.162750840187072754e-01,3.045641183853149414e+00
1.060433268547058105e+00,3.044373035430908203e+00
8.382159471511840820e-01,3.026237487792968750e+00
9.524182081222534180e-01,2.913230657577514648e+00
1.018081784248352051e+00,2.890516519546508789e+00
9.570554494857788086e-01,3.014891147613525391e+00
